proteome_id	sample	source	ecosystem	domain	mag_id	mag_fasta	mag_fasta_basename	proteome_faa	proteome_faa_basename	source_analysis_accession	analysis_alias	source_filename	match_key	match_status	n_proteins_used	embedded_final_662	functional_run_include	notes	cohort_run_id	latest_run_id	latest_run_status	latest_run_dir	functional_predicted_proteins	scope_ratio	input_total_bp	input_contigs	input_n50_bp	input_fasta_kind	input_fasta_compressed_bytes	input_fasta_uncompressed_bytes	analysis_unit_type	mbag_mag_level_include	assembly_context_include	claim_scope	comparability_status	comparability_reason	recommended_action
rumen__10674_0002_idba_bin.93	rumen__10674_0002_idba_bin.93	rumen	rumen	Bacteria	10674_0002_idba_bin.93	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.93.fa.gz	10674_0002_idba_bin.93.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.93.faa	rumen__10674_0002_idba_bin.93.faa	ERZ1037680	webin-genome-10674_0002_idba_bin.93	10674_0002_idba_bin.93.fa.gz	filename	matched	2167	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	708919		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.94	rumen__10674_0002_idba_bin.94	rumen	rumen	Bacteria	10674_0002_idba_bin.94	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.94.fa.gz	10674_0002_idba_bin.94.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.94.faa	rumen__10674_0002_idba_bin.94.faa	ERZ1037681	webin-genome-10674_0002_idba_bin.94	10674_0002_idba_bin.94.fa.gz	filename	matched	2659	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	993338		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.95	rumen__10674_0002_idba_bin.95	rumen	rumen	Bacteria	10674_0002_idba_bin.95	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.95.fa.gz	10674_0002_idba_bin.95.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.95.faa	rumen__10674_0002_idba_bin.95.faa	ERZ1037682	webin-genome-10674_0002_idba_bin.95	10674_0002_idba_bin.95.fa.gz	filename	matched	2581	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	931044		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.96	rumen__10674_0002_idba_bin.96	rumen	rumen	Bacteria	10674_0002_idba_bin.96	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.96.fa.gz	10674_0002_idba_bin.96.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.96.faa	rumen__10674_0002_idba_bin.96.faa	ERZ1037683	webin-genome-10674_0002_idba_bin.96	10674_0002_idba_bin.96.fa.gz	filename	matched	2285	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	891976		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.97	rumen__10674_0002_idba_bin.97	rumen	rumen	Bacteria	10674_0002_idba_bin.97	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.97.fa.gz	10674_0002_idba_bin.97.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.97.faa	rumen__10674_0002_idba_bin.97.faa	ERZ1037685	webin-genome-10674_0002_idba_bin.97	10674_0002_idba_bin.97.fa.gz	filename	matched	2497	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	981825		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0002_idba_bin.98	rumen__10674_0002_idba_bin.98	rumen	rumen	Bacteria	10674_0002_idba_bin.98	data/blue_catalyst_poc/rumen/raw/10674_0002_idba_bin.98.fa.gz	10674_0002_idba_bin.98.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0002_idba_bin.98.faa	rumen__10674_0002_idba_bin.98.faa	ERZ1037686	webin-genome-10674_0002_idba_bin.98	10674_0002_idba_bin.98.fa.gz	filename	matched	2370	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	798828		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.1	rumen__10674_0003_idba_bin.1	rumen	rumen	Bacteria	10674_0003_idba_bin.1	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.1.fa.gz	10674_0003_idba_bin.1.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.1.faa	rumen__10674_0003_idba_bin.1.faa	ERZ1037687	webin-genome-10674_0003_idba_bin.1	10674_0003_idba_bin.1.fa.gz	filename	matched	1257	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	490886		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.10	rumen__10674_0003_idba_bin.10	rumen	rumen	Bacteria	10674_0003_idba_bin.10	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.10.fa.gz	10674_0003_idba_bin.10.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.10.faa	rumen__10674_0003_idba_bin.10.faa	ERZ1037688	webin-genome-10674_0003_idba_bin.10	10674_0003_idba_bin.10.fa.gz	filename	matched	1500	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	423782		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.102	rumen__10674_0003_idba_bin.102	rumen	rumen	Bacteria	10674_0003_idba_bin.102	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.102.fa.gz	10674_0003_idba_bin.102.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.102.faa	rumen__10674_0003_idba_bin.102.faa	ERZ1037689	webin-genome-10674_0003_idba_bin.102	10674_0003_idba_bin.102.fa.gz	filename	matched	1712	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	527248		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.103	rumen__10674_0003_idba_bin.103	rumen	rumen	Bacteria	10674_0003_idba_bin.103	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.103.fa.gz	10674_0003_idba_bin.103.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.103.faa	rumen__10674_0003_idba_bin.103.faa	ERZ1037690	webin-genome-10674_0003_idba_bin.103	10674_0003_idba_bin.103.fa.gz	filename	matched	1991	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	734566		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.104	rumen__10674_0003_idba_bin.104	rumen	rumen	Bacteria	10674_0003_idba_bin.104	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.104.fa.gz	10674_0003_idba_bin.104.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.104.faa	rumen__10674_0003_idba_bin.104.faa	ERZ1037691	webin-genome-10674_0003_idba_bin.104	10674_0003_idba_bin.104.fa.gz	filename	matched	1707	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	599841		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.106	rumen__10674_0003_idba_bin.106	rumen	rumen	Bacteria	10674_0003_idba_bin.106	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.106.fa.gz	10674_0003_idba_bin.106.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.106.faa	rumen__10674_0003_idba_bin.106.faa	ERZ1037692	webin-genome-10674_0003_idba_bin.106	10674_0003_idba_bin.106.fa.gz	filename	matched	1980	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	695841		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.108	rumen__10674_0003_idba_bin.108	rumen	rumen	Bacteria	10674_0003_idba_bin.108	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.108.fa.gz	10674_0003_idba_bin.108.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.108.faa	rumen__10674_0003_idba_bin.108.faa	ERZ1037693	webin-genome-10674_0003_idba_bin.108	10674_0003_idba_bin.108.fa.gz	filename	matched	2740	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	875268		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.109	rumen__10674_0003_idba_bin.109	rumen	rumen	Bacteria	10674_0003_idba_bin.109	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.109.fa.gz	10674_0003_idba_bin.109.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.109.faa	rumen__10674_0003_idba_bin.109.faa	ERZ1037694	webin-genome-10674_0003_idba_bin.109	10674_0003_idba_bin.109.fa.gz	filename	matched	2905	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	1142512		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.110	rumen__10674_0003_idba_bin.110	rumen	rumen	Bacteria	10674_0003_idba_bin.110	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.110.fa.gz	10674_0003_idba_bin.110.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.110.faa	rumen__10674_0003_idba_bin.110.faa	ERZ1037695	webin-genome-10674_0003_idba_bin.110	10674_0003_idba_bin.110.fa.gz	filename	matched	1259	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	406989		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.113	rumen__10674_0003_idba_bin.113	rumen	rumen	Bacteria	10674_0003_idba_bin.113	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.113.fa.gz	10674_0003_idba_bin.113.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.113.faa	rumen__10674_0003_idba_bin.113.faa	ERZ1037696	webin-genome-10674_0003_idba_bin.113	10674_0003_idba_bin.113.fa.gz	filename	matched	2020	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	659109		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.115	rumen__10674_0003_idba_bin.115	rumen	rumen	Bacteria	10674_0003_idba_bin.115	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.115.fa.gz	10674_0003_idba_bin.115.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.115.faa	rumen__10674_0003_idba_bin.115.faa	ERZ1037697	webin-genome-10674_0003_idba_bin.115	10674_0003_idba_bin.115.fa.gz	filename	matched	2552	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	884034		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.118	rumen__10674_0003_idba_bin.118	rumen	rumen	Bacteria	10674_0003_idba_bin.118	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.118.fa.gz	10674_0003_idba_bin.118.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.118.faa	rumen__10674_0003_idba_bin.118.faa	ERZ1037698	webin-genome-10674_0003_idba_bin.118	10674_0003_idba_bin.118.fa.gz	filename	matched	1864	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	851425		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.120	rumen__10674_0003_idba_bin.120	rumen	rumen	Bacteria	10674_0003_idba_bin.120	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.120.fa.gz	10674_0003_idba_bin.120.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.120.faa	rumen__10674_0003_idba_bin.120.faa	ERZ1037699	webin-genome-10674_0003_idba_bin.120	10674_0003_idba_bin.120.fa.gz	filename	matched	1921	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	730883		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.125	rumen__10674_0003_idba_bin.125	rumen	rumen	Bacteria	10674_0003_idba_bin.125	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.125.fa.gz	10674_0003_idba_bin.125.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.125.faa	rumen__10674_0003_idba_bin.125.faa	ERZ1037700	webin-genome-10674_0003_idba_bin.125	10674_0003_idba_bin.125.fa.gz	filename	matched	2788	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	942977		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.127	rumen__10674_0003_idba_bin.127	rumen	rumen	Bacteria	10674_0003_idba_bin.127	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.127.fa.gz	10674_0003_idba_bin.127.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.127.faa	rumen__10674_0003_idba_bin.127.faa	ERZ1037701	webin-genome-10674_0003_idba_bin.127	10674_0003_idba_bin.127.fa.gz	filename	matched	1364	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	388995		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.128	rumen__10674_0003_idba_bin.128	rumen	rumen	Bacteria	10674_0003_idba_bin.128	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.128.fa.gz	10674_0003_idba_bin.128.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.128.faa	rumen__10674_0003_idba_bin.128.faa	ERZ1037702	webin-genome-10674_0003_idba_bin.128	10674_0003_idba_bin.128.fa.gz	filename	matched	1573	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	442483		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.135	rumen__10674_0003_idba_bin.135	rumen	rumen	Bacteria	10674_0003_idba_bin.135	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.135.fa.gz	10674_0003_idba_bin.135.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.135.faa	rumen__10674_0003_idba_bin.135.faa	ERZ1037703	webin-genome-10674_0003_idba_bin.135	10674_0003_idba_bin.135.fa.gz	filename	matched	2183	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	641990		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.144	rumen__10674_0003_idba_bin.144	rumen	rumen	Bacteria	10674_0003_idba_bin.144	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.144.fa.gz	10674_0003_idba_bin.144.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.144.faa	rumen__10674_0003_idba_bin.144.faa	ERZ1037704	webin-genome-10674_0003_idba_bin.144	10674_0003_idba_bin.144.fa.gz	filename	matched	1603	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	494332		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.145	rumen__10674_0003_idba_bin.145	rumen	rumen	Bacteria	10674_0003_idba_bin.145	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.145.fa.gz	10674_0003_idba_bin.145.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.145.faa	rumen__10674_0003_idba_bin.145.faa	ERZ1037705	webin-genome-10674_0003_idba_bin.145	10674_0003_idba_bin.145.fa.gz	filename	matched	1828	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	543282		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.148	rumen__10674_0003_idba_bin.148	rumen	rumen	Bacteria	10674_0003_idba_bin.148	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.148.fa.gz	10674_0003_idba_bin.148.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.148.faa	rumen__10674_0003_idba_bin.148.faa	ERZ1037706	webin-genome-10674_0003_idba_bin.148	10674_0003_idba_bin.148.fa.gz	filename	matched	2021	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	753166		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.15	rumen__10674_0003_idba_bin.15	rumen	rumen	Bacteria	10674_0003_idba_bin.15	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.15.fa.gz	10674_0003_idba_bin.15.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.15.faa	rumen__10674_0003_idba_bin.15.faa	ERZ1037707	webin-genome-10674_0003_idba_bin.15	10674_0003_idba_bin.15.fa.gz	filename	matched	2852	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	866732		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.150	rumen__10674_0003_idba_bin.150	rumen	rumen	Bacteria	10674_0003_idba_bin.150	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.150.fa.gz	10674_0003_idba_bin.150.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.150.faa	rumen__10674_0003_idba_bin.150.faa	ERZ1037708	webin-genome-10674_0003_idba_bin.150	10674_0003_idba_bin.150.fa.gz	filename	matched	2697	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	1023311		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.151	rumen__10674_0003_idba_bin.151	rumen	rumen	Bacteria	10674_0003_idba_bin.151	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.151.fa.gz	10674_0003_idba_bin.151.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.151.faa	rumen__10674_0003_idba_bin.151.faa	ERZ1037709	webin-genome-10674_0003_idba_bin.151	10674_0003_idba_bin.151.fa.gz	filename	matched	1777	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	568919		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.152	rumen__10674_0003_idba_bin.152	rumen	rumen	Bacteria	10674_0003_idba_bin.152	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.152.fa.gz	10674_0003_idba_bin.152.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.152.faa	rumen__10674_0003_idba_bin.152.faa	ERZ1037710	webin-genome-10674_0003_idba_bin.152	10674_0003_idba_bin.152.fa.gz	filename	matched	989	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	371188		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.155	rumen__10674_0003_idba_bin.155	rumen	rumen	Bacteria	10674_0003_idba_bin.155	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.155.fa.gz	10674_0003_idba_bin.155.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.155.faa	rumen__10674_0003_idba_bin.155.faa	ERZ1037711	webin-genome-10674_0003_idba_bin.155	10674_0003_idba_bin.155.fa.gz	filename	matched	2536	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	832771		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.160	rumen__10674_0003_idba_bin.160	rumen	rumen	Bacteria	10674_0003_idba_bin.160	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.160.fa.gz	10674_0003_idba_bin.160.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.160.faa	rumen__10674_0003_idba_bin.160.faa	ERZ1037712	webin-genome-10674_0003_idba_bin.160	10674_0003_idba_bin.160.fa.gz	filename	matched	1942	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	653016		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.162	rumen__10674_0003_idba_bin.162	rumen	rumen	Bacteria	10674_0003_idba_bin.162	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.162.fa.gz	10674_0003_idba_bin.162.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.162.faa	rumen__10674_0003_idba_bin.162.faa	ERZ1037713	webin-genome-10674_0003_idba_bin.162	10674_0003_idba_bin.162.fa.gz	filename	matched	2938	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	1089874		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.163	rumen__10674_0003_idba_bin.163	rumen	rumen	Bacteria	10674_0003_idba_bin.163	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.163.fa.gz	10674_0003_idba_bin.163.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.163.faa	rumen__10674_0003_idba_bin.163.faa	ERZ1037714	webin-genome-10674_0003_idba_bin.163	10674_0003_idba_bin.163.fa.gz	filename	matched	1697	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	500046		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.165	rumen__10674_0003_idba_bin.165	rumen	rumen	Bacteria	10674_0003_idba_bin.165	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.165.fa.gz	10674_0003_idba_bin.165.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.165.faa	rumen__10674_0003_idba_bin.165.faa	ERZ1037715	webin-genome-10674_0003_idba_bin.165	10674_0003_idba_bin.165.fa.gz	filename	matched	1823	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	664049		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.166	rumen__10674_0003_idba_bin.166	rumen	rumen	Bacteria	10674_0003_idba_bin.166	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.166.fa.gz	10674_0003_idba_bin.166.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.166.faa	rumen__10674_0003_idba_bin.166.faa	ERZ1037716	webin-genome-10674_0003_idba_bin.166	10674_0003_idba_bin.166.fa.gz	filename	matched	1953	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	639604		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0003_idba_bin.167	rumen__10674_0003_idba_bin.167	rumen	rumen	Bacteria	10674_0003_idba_bin.167	data/blue_catalyst_poc/rumen/raw/10674_0003_idba_bin.167.fa.gz	10674_0003_idba_bin.167.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0003_idba_bin.167.faa	rumen__10674_0003_idba_bin.167.faa	ERZ1037717	webin-genome-10674_0003_idba_bin.167	10674_0003_idba_bin.167.fa.gz	filename	matched	1600	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	605836		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
